517, 342
517, 345
514, 343
515, 341

454, 342
455, 343
454, 344

445, 329
443, 329
453, 332
454, 342
446, 333

240, 327
256, 332
250, 333
254, 335
245, 342
236, 338
236, 336
250, 333
239, 330

471, 333
490, 335
489, 341

347, 337
354, 341
345, 339

385, 321
398, 322
397, 324
395, 325
396, 325
394, 330
405, 330
389, 341
394, 330
376, 329
395, 325
383, 321

113, 338
113, 340
103, 338

550, 331
564, 336
566, 337
560, 338

477, 309
493, 322
492, 327
506, 337
506, 338
490, 335
492, 327
471, 312
473, 308

345, 334
345, 335
344, 336
342, 334

232, 328
239, 330
236, 336

267, 325
275, 325
278, 328
266, 330
265, 335
261, 334
260, 332
266, 330
267, 325
266, 325
268, 323
253, 320
248, 312
253, 302
241, 300
238, 295
246, 289
254, 300
253, 302
257, 302
269, 317
267, 323

444, 304
450, 300
452, 301
452, 302
447, 314
444, 314
445, 321
453, 325
453, 330
457, 331
457, 333
453, 332
453, 330
443, 329
445, 329
445, 321
441, 320
442, 315
444, 314

351, 328
358, 328
359, 329
348, 332

259, 331
260, 332
257, 332

423, 326
429, 327
431, 331
421, 331

125, 319
126, 319
125, 320
124, 331
120, 326
122, 322
125, 320

413, 324
418, 325
415, 330
414, 330
412, 325

412, 324
412, 325
408, 328
411, 330
412, 330
407, 329
408, 328
403, 324
402, 323

476, 307
478, 309
494, 314
493, 320
500, 326
502, 330
493, 322
493, 320
478, 309
477, 309
475, 308

404, 328
407, 329
405, 330

468, 309
471, 312
462, 329
461, 328

361, 314
366, 316
361, 317
378, 319
383, 321
361, 328
358, 328
353, 324
354, 319
355, 319
361, 317
358, 317

107, 318
113, 318
116, 322
110, 328

202, 319
209, 321
207, 322
214, 322
216, 323
213, 328
205, 324
207, 322
200, 322

440, 327
441, 328
439, 328

312, 310
314, 310
321, 320
318, 321
323, 323
325, 327
310, 326
308, 323
318, 321
310, 316

286, 325
277, 315
278, 315
286, 325
293, 326
287, 327

275, 325
286, 325
287, 327
285, 327

165, 315
167, 321
175, 321
170, 327
167, 321
161, 320

309, 323
308, 323
308, 326
300, 326
299, 324

149, 322
151, 325
150, 326
148, 323

126, 295
125, 312
119, 319
124, 319
122, 322
119, 325
116, 322
119, 319
113, 318
108, 312

224, 308
225, 310
222, 314
227, 315
230, 323
219, 319
222, 314
218, 313

399, 321
402, 323
403, 323
398, 322

147, 320
149, 322
148, 323

213, 317
219, 319
216, 323
214, 322
209, 321

193, 319
181, 314
182, 313
188, 315
194, 318
193, 319
194, 319
191, 322

421, 319
422, 319
424, 318
424, 319
422, 319
420, 320
419, 322
418, 322

415, 300
418, 303
416, 303
419, 310
418, 310
420, 311
423, 316
421, 319
414, 321
410, 320
408, 313
418, 310
407, 305
416, 303
415, 301

237, 293
238, 295
234, 299
241, 300
248, 312
245, 319
227, 315
225, 310
231, 301
234, 299
233, 299

175, 305
187, 307
186, 308
199, 312
195, 317
196, 317
195, 319
194, 318
195, 317
188, 315
183, 311
186, 308

356, 316
358, 317
355, 319

452, 312
453, 315
445, 318
447, 314

404, 304
406, 304
406, 305
397, 307
400, 316
398, 316
388, 313
384, 310
392, 308
397, 307
397, 306

406, 306
408, 313
402, 315

345, 302
361, 306
357, 313
359, 313
357, 314
357, 313
344, 309
344, 303

173, 310
180, 312
181, 314

289, 305
295, 308
303, 309
305, 313
295, 308
288, 307
288, 306

105, 294
115, 295
106, 310
108, 312
106, 313
105, 312
106, 310
104, 308

331, 306
336, 310
333, 312

528, 284
525, 296
532, 311
523, 304
525, 296
521, 287

303, 296
301, 295
302, 294
298, 288
306, 291
302, 294
303, 296
315, 299
312, 309

198, 294
213, 296
201, 310
187, 307

465, 305
469, 306
468, 308
467, 309
465, 307

384, 295
395, 300
397, 306
392, 308
383, 309
374, 303

101, 299
104, 308
99, 302

467, 300
471, 303
470, 303
474, 306
472, 307
469, 306
470, 303

275, 296
286, 303
288, 306
287, 307
281, 306

482, 291
482, 292
474, 306
471, 303
475, 293

174, 305
173, 306
170, 303

133, 295
133, 296
136, 297
135, 299
136, 301
131, 306
135, 299
133, 296
129, 295

405, 303
408, 303
411, 296
413, 298
415, 301
408, 303
407, 305

317, 294
329, 304
315, 299

164, 297
167, 292
172, 290
181, 292
170, 303

160, 299
162, 300
161, 302
160, 301

451, 289
448, 286
448, 285
446, 283
449, 279
449, 277
448, 285
451, 288
451, 289
456, 292
454, 296
452, 297
453, 299
452, 301
452, 297

446, 284
448, 286
446, 293
451, 297
445, 298
445, 299
449, 300
445, 301
445, 299
443, 298
445, 298
446, 293
443, 291
443, 290

434, 295
439, 297
438, 299
431, 301

137, 297
139, 297
138, 299
137, 297
136, 297
137, 296
136, 295
133, 295
130, 291
131, 290
134, 291
136, 295
137, 295

232, 286
233, 287
223, 298
220, 297

312, 257
319, 259
320, 264
324, 266
324, 269
329, 271
324, 276
329, 297
317, 294
321, 278
324, 276
323, 272
324, 269
322, 268
320, 264

217, 291
220, 297
219, 297
213, 296

297, 294
301, 295
299, 296

157, 293
158, 295
159, 296
158, 296
158, 295
156, 294

128, 275
139, 283
136, 285
142, 286
139, 292
143, 293
141, 295
137, 295
139, 292
134, 291
133, 288
136, 285
131, 285
128, 276

438, 287
441, 290
439, 293
434, 295

267, 284
275, 287
273, 294

463, 257
464, 258
468, 265
466, 269
471, 272
474, 276
472, 282
478, 285
475, 293
469, 294
472, 282
463, 276
466, 269
458, 265

276, 257
278, 260
277, 261
280, 263
278, 274
289, 286
295, 287
297, 294
289, 286
276, 282
278, 274
271, 268
272, 265
277, 261
275, 259

114, 284
121, 286
117, 293
108, 291
109, 289

454, 270
463, 276
456, 292
451, 288
451, 275

208, 263
209, 264
207, 265
211, 275
205, 279
191, 284
184, 292
181, 292
186, 286
191, 284
205, 266
207, 265

442, 288
443, 290
442, 291
441, 290

541, 278
542, 279
541, 279
541, 280
539, 281
542, 283
543, 291
535, 282
539, 281
538, 280
541, 279

486, 284
488, 290
486, 291
483, 289

176, 277
168, 290
169, 290
162, 289

286, 253
322, 268
323, 272
321, 278
310, 288
288, 269
282, 256

83, 283
86, 286
83, 286

490, 278
497, 284
500, 285
500, 286
497, 284
489, 280

38, 277
53, 279
38, 281
38, 285
23, 285
23, 283
38, 281

221, 268
222, 268
220, 269
214, 277
212, 277
212, 278
211, 280
197, 285
205, 279
212, 277
211, 275
220, 269

401, 285
399, 284
399, 283

273, 281
276, 282
275, 285

149, 273
143, 285
139, 283

470, 247
473, 254
469, 262
476, 268
475, 273
481, 276
478, 284
474, 276
475, 273
471, 272
468, 265
469, 262
464, 258
463, 256

128, 276
127, 284
126, 284
121, 275
124, 272
121, 271
125, 270
125, 271
124, 272

84, 278
95, 279
96, 283
83, 283

106, 281
110, 282
105, 283

220, 275
214, 278
213, 279
209, 282
211, 280
213, 279
212, 278
214, 277

535, 281
535, 282
534, 282

442, 281
441, 281
442, 280

326, 261
336, 265
330, 270
334, 273
343, 277
343, 280
334, 273
329, 271
330, 270
324, 266

245, 275
247, 278
246, 280
242, 278

78, 277
82, 278
80, 280

81, 244
85, 247
87, 254
73, 259
69, 268
84, 273
83, 276
64, 278
69, 268
59, 265
73, 259

234, 271
243, 273
244, 274
241, 277
233, 273
232, 273

369, 239
373, 240
378, 244
383, 258
380, 263
385, 268
375, 277
374, 277
380, 263
362, 243
366, 239

245, 274
249, 275
248, 277

543, 251
546, 258
546, 253
543, 251
538, 241
543, 218
546, 253
568, 268
548, 276
538, 250
537, 247

480, 237
481, 237
485, 240
477, 265
480, 270
483, 273
482, 275
480, 270
476, 268
477, 265
473, 254

91, 251
93, 252
91, 253
89, 260
90, 262
88, 265
85, 274
88, 275
85, 275
85, 274
84, 273
88, 265
89, 260
87, 254
91, 253

241, 268
245, 274
243, 273
240, 269

230, 271
231, 272
225, 274
225, 273

95, 253
106, 261
106, 273
94, 274
90, 262

273, 257
275, 259
272, 265
270, 267
271, 268
268, 273
267, 270
270, 267
264, 260

153, 267
150, 272
148, 267

118, 269
121, 271
119, 271
118, 270

234, 260
237, 263
236, 264
238, 266
235, 270
233, 270
230, 269
229, 268
236, 264
233, 260

136, 235
140, 244
147, 246
142, 252
148, 267
128, 270
128, 268
142, 252
140, 244
131, 242
134, 236

386, 268
386, 269
385, 268

206, 263
207, 265
205, 266
200, 269

253, 248
255, 251
257, 253
250, 254
245, 258
238, 265
240, 268
239, 268
238, 266
238, 265
237, 263
245, 258
248, 254
250, 254
255, 251
252, 249

450, 247
455, 251
453, 258
451, 262
452, 263
451, 268
450, 264
451, 262
450, 261

194, 232
195, 236
186, 246
192, 250
188, 258
199, 261
185, 263
183, 265
182, 263
185, 263
188, 258
178, 255
186, 246
181, 244

280, 262
281, 264
280, 263

205, 260
206, 263
199, 261

216, 259
213, 262
210, 260
211, 259
216, 259
214, 256
216, 253
216, 252
221, 246
206, 227
205, 226
205, 225
206, 225
212, 218
215, 212
216, 211
217, 211
217, 210
221, 202
228, 200
217, 210
217, 211
216, 211
215, 212
217, 213
212, 218
207, 225
206, 225
207, 226
206, 227
207, 227
222, 245
221, 246
222, 246
216, 253
220, 257

389, 252
397, 258
393, 261
390, 256

76, 216
78, 223
60, 222
77, 227
39, 261
41, 227

268, 253
272, 256
263, 260
262, 259

359, 240
362, 243
343, 259
342, 242

264, 254
261, 258
261, 257
264, 254
265, 252
267, 252
266, 251
269, 246
268, 245
266, 244
267, 243
261, 241
264, 239
262, 237
264, 236
273, 231
272, 229
273, 229
275, 230
273, 231
273, 232
264, 239
267, 243
268, 245
270, 246
269, 246
270, 248

227, 252
230, 257
221, 258
220, 257

433, 253
434, 254
432, 255

244, 241
245, 241
231, 256
228, 252

281, 253
282, 254
282, 255
277, 256
278, 254
281, 253
280, 250
283, 251

197, 241
203, 256
192, 250

176, 254
178, 255
177, 256

251, 248
252, 249
248, 254
240, 255

393, 234
390, 233
389, 232
382, 229
381, 227
382, 226
389, 232
394, 233
393, 234
395, 235
393, 236
408, 249
407, 250
410, 251
413, 254
406, 250
407, 250
404, 249
390, 241
393, 236

291, 249
289, 250
293, 251
285, 253
289, 250
288, 250

396, 247
404, 249
406, 250
404, 252

271, 244
273, 245
271, 246
274, 248
272, 250
272, 251
270, 252
272, 250
270, 248
271, 246
270, 246

169, 237
181, 244
173, 251
167, 241

378, 241
383, 243
387, 249
386, 250
378, 244

276, 246
279, 247
280, 250
274, 248

160, 232
167, 241
162, 250
147, 246

440, 239
446, 244
439, 249
439, 241

308, 215
309, 217
305, 220
310, 221
312, 230
314, 240
297, 246
299, 248
290, 249
297, 246
295, 245
312, 230
295, 229
305, 220
302, 219

245, 242
248, 244
240, 248

334, 231
337, 231
334, 232
332, 238
315, 244
316, 246
305, 247
315, 244
314, 240
334, 232

516, 190
526, 213
524, 216
536, 246
515, 232
524, 216
514, 193

342, 235
342, 242
331, 244
332, 238

259, 241
257, 244
254, 241
256, 240

452, 215
458, 220
460, 224
459, 230
461, 231
458, 233
456, 242
453, 237
458, 233
459, 230
449, 226
448, 222
450, 218
452, 215
451, 215
452, 214
451, 213
452, 211

386, 239
390, 241
390, 242

131, 220
132, 224
136, 224
133, 225
135, 233
134, 236
130, 238
129, 241
124, 240
130, 238
130, 225
133, 225
132, 224
130, 224

481, 235
485, 238
485, 239
481, 237
480, 237

249, 237
250, 238
248, 237

287, 237
286, 238
285, 238

247, 237
246, 236
235, 231
238, 228
237, 228
237, 227
238, 228
245, 234
246, 236
248, 236
249, 237

374, 232
369, 237
361, 232
354, 231
359, 230
361, 232

277, 229
278, 229
276, 231
279, 233
275, 237
273, 232
276, 231
275, 230

376, 231
377, 232
384, 237
383, 237
379, 235
377, 232
375, 232

110, 236
108, 235
108, 230

395, 233
396, 233
397, 234
399, 235
398, 235
397, 234

107, 229
108, 230
105, 235
96, 232
96, 231

212, 206
217, 210
216, 211
214, 211
215, 212
204, 222
206, 225
205, 225
205, 226
204, 227
206, 227
201, 235
201, 234
200, 231
204, 227
199, 226
200, 226
205, 225
203, 223
204, 222
197, 214
214, 211
210, 207

469, 228
474, 232
472, 234
467, 233

79, 227
88, 230
86, 233
81, 234

438, 223
439, 223
438, 224
438, 230
437, 230
438, 232
438, 234
433, 234
429, 231
437, 230
434, 227
438, 224

430, 231
429, 231
426, 234
424, 234
425, 232

281, 229
287, 229
280, 234
279, 233

375, 232
375, 233
374, 232

379, 223
380, 224
381, 227
380, 228
382, 229
383, 232
377, 232
377, 231
380, 228
374, 225

207, 225
213, 224
225, 221
217, 213
218, 211
217, 210
219, 210
229, 200
233, 208
219, 210
218, 211
229, 220
225, 221
226, 222
213, 224
209, 225
215, 227
231, 227
232, 228
231, 229
234, 230
234, 231
233, 232
215, 227
207, 227

199, 226
198, 228
200, 231
199, 232
197, 229
198, 228
197, 227
198, 226
196, 226
190, 215
195, 214
194, 213
196, 212
197, 214
195, 214
203, 223
200, 226

337, 208
341, 209
340, 213
342, 214
342, 217
352, 225
347, 227
350, 231
342, 231
342, 229
347, 227
342, 222
342, 217
339, 215
340, 213
335, 210

462, 230
463, 231
461, 231

485, 211
475, 230
470, 227
474, 220

287, 230
287, 229
289, 223
297, 218
295, 217
298, 215
297, 218
295, 222

176, 226
191, 226
192, 227
173, 230

447, 226
449, 226
449, 229

267, 216
262, 221
269, 225
264, 228
256, 228
262, 221
262, 220
265, 216

250, 219
258, 217
262, 220
256, 228

240, 224
242, 228
238, 228

238, 218
238, 220
230, 221
234, 225
232, 227
231, 227
226, 222
230, 221
229, 220

50, 65
95, 98
83, 120
96, 139
71, 144
70, 144
70, 145
60, 165
67, 189
41, 225
41, 227
40, 227
41, 225
42, 199
60, 165
54, 147
70, 144
71, 144
83, 120
50, 73

283, 214
282, 214
276, 221
270, 225
271, 227
269, 225
270, 225
267, 216

195, 226
196, 226
197, 227
195, 227

350, 204
368, 215
370, 218
364, 221
373, 225
369, 226
363, 221
364, 221
358, 218
342, 205

180, 209
183, 212
176, 217
172, 218
168, 223
162, 225
155, 225
153, 221
172, 218

448, 215
450, 214
451, 215
450, 218
448, 222

140, 224
140, 225
136, 224

324, 204
326, 205
328, 207
327, 207
332, 212
319, 224
310, 221
309, 217
319, 208
328, 207

123, 201
111, 224
108, 224
109, 206

103, 208
101, 214
105, 223
98, 223
101, 214
98, 209

98, 209
91, 223
81, 223
96, 210

512, 183
513, 183
514, 187
512, 188
514, 193
503, 223
502, 223
500, 202
505, 194
512, 188
511, 185

290, 216
295, 217
289, 222

495, 203
490, 214
491, 215
487, 221
490, 214
485, 211

372, 217
375, 220
372, 218

246, 216
243, 220
238, 220
241, 218

425, 217
427, 218
427, 219
425, 218

136, 197
145, 210
131, 218
132, 198

370, 217
372, 218
371, 218

454, 211
457, 217
452, 214

183, 212
186, 215
184, 216
180, 217
183, 212
184, 211
184, 209
183, 206
184, 205
181, 200
178, 192
186, 202
184, 205
185, 208
184, 209
185, 210

251, 213
254, 215
248, 216

293, 212
290, 216
291, 212

186, 209
189, 214
187, 215
187, 216
186, 216
186, 215
187, 215
185, 210

189, 215
190, 215
187, 216

412, 202
420, 210
411, 213
412, 214
409, 213
411, 213
406, 206
409, 203

291, 211
291, 212
288, 213

404, 179
422, 193
407, 195
412, 201
409, 203
405, 205
406, 206
402, 209
405, 212
400, 210
402, 209
400, 208
400, 207
405, 205
402, 200
400, 207
399, 207
400, 208
399, 210
395, 209
399, 207
387, 198
407, 195
395, 181

262, 203
264, 208
270, 210
269, 211
265, 212
264, 208
257, 206
259, 203

190, 205
195, 211
193, 211
189, 206

507, 175
510, 181
506, 182
510, 183
511, 185
505, 194
499, 199
500, 202
494, 211
497, 201
499, 199
499, 195
500, 190
504, 183
506, 182
504, 182

270, 210
277, 200
281, 199
272, 210

305, 203
315, 200
307, 209
306, 210

319, 193
316, 195
318, 197
317, 198
319, 199
318, 200
319, 201
324, 204
323, 205
315, 209
307, 210
306, 209
307, 209
319, 201
316, 200
318, 200
316, 199
317, 198
314, 197
316, 195
315, 194

463, 194
464, 196
463, 196
465, 197
464, 201
455, 209
461, 197
463, 196
462, 195

457, 198
453, 209
449, 200

164, 189
170, 196
147, 208
155, 191

324, 204
323, 205
320, 207

327, 203
333, 206
329, 207
326, 205
325, 204

233, 195
235, 197
232, 198
233, 199
237, 200
239, 204
242, 206
241, 206
239, 204
233, 199
231, 199
232, 198
231, 198

261, 169
269, 173
260, 178
274, 178
269, 184
256, 189
259, 196
252, 205
251, 205
237, 200
235, 197
256, 189
253, 181
260, 178
252, 178

201, 197
209, 203
208, 204

187, 186
188, 186
194, 191
194, 193
187, 201
188, 203
187, 204
186, 202
187, 201
179, 190

436, 204
436, 203
438, 204

304, 195
303, 197
305, 202
304, 203
298, 204
303, 197
303, 196

280, 180
270, 192
264, 194
260, 199
261, 201
259, 203
256, 204
260, 199
259, 196
269, 184
280, 180
277, 178
274, 178
275, 177
269, 173
276, 170
279, 172
275, 177
277, 178
282, 178

433, 200
433, 201
434, 200
435, 203
433, 201
434, 200

345, 193
343, 199
345, 201
342, 203
343, 199
341, 198
341, 195

337, 195
337, 196
333, 199
334, 199
328, 202
333, 199
331, 197
333, 196

529, 176
540, 181
540, 187
532, 202
530, 187
518, 184
518, 183
524, 178
530, 182
530, 187
538, 188
530, 182

373, 200
373, 201
371, 200

447, 194
449, 200
448, 201

427, 196
430, 198
430, 199
426, 196

328, 186
329, 186
326, 188
330, 191
324, 192
328, 195
323, 198
320, 199
318, 197
323, 192
324, 192
324, 191
326, 188

226, 194
227, 195
226, 195
228, 198
230, 198
229, 199
228, 198
225, 197
225, 195
226, 195

230, 198
231, 199
229, 199

466, 195
465, 197
464, 196

313, 196
314, 197
313, 197

236, 178
249, 178
239, 188
231, 192
233, 195
231, 197
227, 195
231, 192
229, 189

506, 172
503, 181
504, 182
504, 183
502, 183
500, 190
499, 194
498, 187
499, 184
502, 183
503, 181
501, 181

345, 192
347, 192
345, 193

447, 171
448, 171
447, 172
453, 180
464, 180
463, 182
456, 185
460, 190
459, 193
450, 187
456, 185
453, 180
443, 180
447, 172

404, 179
423, 180
427, 188
422, 192

431, 174
433, 175
433, 180
434, 180
435, 181
432, 183
431, 191
429, 192
427, 188
432, 183
433, 180
423, 180
420, 176
421, 176

316, 182
326, 188
323, 191
314, 184
315, 182

190, 187
196, 188
195, 191

434, 173
434, 176
438, 179
437, 180
440, 180
441, 181
442, 183
438, 190
435, 191
435, 181
437, 180
434, 180
434, 176
433, 175

298, 180
297, 184
301, 187
302, 191
301, 191
296, 188
297, 184
295, 183

175, 186
179, 190
177, 191

336, 189
339, 190
334, 190

305, 178
307, 178
308, 179
314, 181
312, 182
314, 184
311, 190
308, 186
312, 182
308, 179

361, 187
363, 185
368, 185
369, 188
362, 189

340, 189
340, 190
339, 190

354, 162
356, 169
353, 171
357, 175
352, 178
353, 178
352, 179
353, 179
356, 183
352, 186
353, 187
349, 188
346, 190
346, 188
349, 188
352, 186
350, 181
352, 179
351, 179
352, 178
350, 175
351, 173
353, 171
352, 170

440, 180
438, 179
439, 177
437, 173
446, 171
447, 171
439, 177
440, 180
443, 180
442, 182
450, 187
445, 189
442, 183
442, 182

341, 186
341, 189
339, 187

203, 177
206, 180
198, 189
196, 188
202, 177

359, 186
354, 188
353, 187

361, 186
361, 185
366, 182
363, 179
366, 179
367, 182
366, 182
363, 185
361, 186
361, 187
360, 188
359, 186

393, 179
398, 179
394, 180
395, 181
373, 187
369, 184
394, 180

252, 178
253, 181
242, 187

497, 180
501, 181
499, 184
497, 185

168, 177
172, 177
173, 182
180, 184
175, 185
173, 182
171, 181

521, 177
518, 183
517, 184
513, 183
515, 179

340, 163
340, 164
341, 173
335, 179
341, 179
334, 183
333, 182
335, 179
329, 179
324, 174
336, 164

293, 174
297, 175
294, 178
298, 178
297, 180
293, 182
292, 181
294, 178
288, 178
287, 177

165, 177
167, 177
169, 181

352, 158
353, 160
347, 167
352, 170
351, 173
349, 174
350, 175
349, 179
351, 179
349, 180
349, 179
347, 175
349, 174
345, 169
347, 167
341, 162

378, 161
383, 165
382, 166
383, 167
370, 179
366, 179
365, 177
382, 166
377, 161

358, 175
359, 179
353, 179
353, 178
357, 174

321, 171
324, 174
317, 179

568, 114
571, 131
566, 140
568, 141
565, 142
563, 146
560, 149
559, 152
556, 152
542, 163
549, 168
539, 171
540, 179
535, 173
539, 171
539, 166
542, 163
538, 160
538, 155
556, 152
560, 149
561, 143
565, 142
566, 140
562, 137

303, 175
305, 177
304, 178
301, 177

202, 177
203, 176
212, 174
215, 170
216, 172
212, 174
208, 177

181, 177
168, 164
173, 155
164, 149
178, 136
181, 137
173, 155
202, 177

168, 169
177, 177
172, 177

526, 151
527, 157
523, 158
527, 162
520, 172
523, 173
521, 176
518, 174
520, 172
510, 167
514, 160
514, 159
523, 158
520, 154
524, 151

484, 151
494, 158
492, 159
494, 160
495, 163
476, 166
472, 176
